OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,SHAPE_Length,SHAPE_Area
21588,2020,CA,CDF,AEU,CAMERON FIRE,00031579,2020/10/18 00:00:00+00,2020/10/18 00:00:00+00,10,1,1,14.426042,,,,,,2020,2402.69016742962,95882.9710998766
21589,2020,CA,CDF,AEU,LIBERTY FIRE,00017224,2020/06/17 00:00:00+00,2020/06/17 00:00:00+00,5,1,1,88.692551,,,,,,2020,6146.40818299476,582786.994899902
21590,2020,CA,CDF,AEU,LAMBERT FIRE,00030112,2020/10/04 00:00:00+00,2020/10/04 00:00:00+00,9,1,1,21.816267,,,,,,2020,1873.86696652343,144216.936104255
21591,2020,CA,CDF,BEU,CROSS,00004975,2020/10/07 00:00:00+00,2020/10/07 00:00:00+00,2,1,1,24.49597,"Grass fire
",,,,,2020,2109.64549140744,151625.854819634
21592,2020,CA,CDF,BEU,BROWN,00004730,2020/09/22 00:00:00+00,2020/09/23 00:00:00+00,11,1,1,18.353296,"Grass fire
",,,,,2020,1399.69305050089,116118.153724144
21593,2020,CA,CDF,BEU,BOOMER,00003228,2020/07/04 00:00:00+00,2020/07/05 00:00:00+00,14,1,1,10.929889,"Brush or brush-and-grass mixture fire
",,,,,2020,1436.73006419566,69080.4860478817
21594,2020,CA,CDF,BEU,BRADLEY,00002699,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,2,1,1,230.35477,"Grass fire
",,,,,2020,5835.1500369996,1424371.09214592
21595,2020,CA,CDF,BEU,CARMEL,00004081,2020/08/18 00:00:00+00,2020/09/06 00:00:00+00,10,7,1,6996.9443,"Brush or brush-and-grass mixture fire
",,,,,2020,55600.12331822,43813350.5993144
21596,2020,CA,CDF,BEU,COPPERHEAD,00005318,2020/10/26 00:00:00+00,2020/10/26 00:00:00+00,2,1,1,22.668116,"Brush or brush-and-grass mixture fire
",,,,,2020,1915.84854178667,139948.166073507
21597,2020,CA,CDF,BEU,CIRCLE,00004978,2020/10/07 00:00:00+00,2020/10/08 00:00:00+00,8,1,1,32.202072,Brush or brush-and-grass mixture fire,,,,,2020,2582.13548687018,200531.373464191
21598,2020,CA,CDF,BEU,COYOTE,00003441,2020/07/15 00:00:00+00,2020/07/18 00:00:00+00,14,1,1,1485.0753,"Brush or brush-and-grass mixture fire
",,,,,2020,16996.4970121807,9360859.62698454
21599,2020,CA,CDF,BEU,FRUDDEN,00002608,2020/06/03 00:00:00+00,2020/06/04 00:00:00+00,14,1,1,43.211426,"Grass fire
",,,,,2020,2652.84524639272,267048.298787562
21600,2020,CA,CDF,BEU,JOHNSON,00003810,2020/08/04 00:00:00+00,2020/08/05 00:00:00+00,14,1,1,39.919762,"Forest, woods or wildland fire (timber)
",,,,,2020,2822.62352539148,250837.106779156
21601,2020,CA,CDF,BEU,JULIUS,00002280,2020/05/17 00:00:00+00,2020/05/17 00:00:00+00,11,1,1,21.768515,"	Grass fire",,,,,2020,2165.33436764987,135336.318762463
21602,2020,CA,CDF,BEU,METZ,00002404,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,1,1,33.091808,"Brush or brush-and-grass mixture fire
",,,,,2020,3239.20552422538,207268.706123982
21603,2020,CA,CDF,BEU,RICO,00002986,2020/06/22 00:00:00+00,2020/06/23 00:00:00+00,11,1,1,338.13959,"Grass fire
",,,,,2020,7785.79956099929,2094725.05240958
21604,2020,CA,CDF,BEU,RIVER,00004024,2020/08/16 00:00:00+00,2020/09/04 00:00:00+00,1,7,1,50213.816,"Brush or brush-and-grass mixture fire
",,,,,2020,188233.15587817,314948093.903798
21605,2020,CA,CDF,BEU,VISTA,00002966,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,11,1,1,27.802195,"Grass fire
",,,,,2020,2666.98628310058,176097.088580647
21606,2020,CA,CDF,BEU,STAGE,00002963,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,7,1,1,51.160126,"Brush or brush-and-grass mixture fire
",,,,,2020,3336.97262976126,322586.084467096
21607,2020,CA,CDF,BEU,BITTERWATER,00002677,2020/06/07 00:00:00+00,2020/06/08 00:00:00+00,11,1,1,210.54364,"Grass fire
",,,,,2020,6469.8210621041,1313615.37491515
21608,2020,CA,CDF,BEU,BITTER,00002847,2020/06/16 00:00:00+00,2020/06/20 00:00:00+00,10,1,1,895.40442,"Brush or brush-and-grass mixture fire
",,,,,2020,12797.6740050256,5605739.70646354
21609,2020,CA,CDF,BEU,HUNTER,00002957,2020/06/21 00:00:00+00,2020/06/25 00:00:00+00,4,1,1,194.55795,"Brush or brush-and-grass mixture fire
",,,,,2020,6820.75933013875,1201839.69190398
21610,2020,CA,CCO,VNC,HOLSER,00066767,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,14,7,1,2188.6335,,,,,,2020,19186.8294309377,13059172.3181323
21611,2020,CA,CCO,VNC,LIME,00045754,2020/06/10 00:00:00+00,2020/06/17 00:00:00+00,14,7,1,802.55371,,,,,,2020,13860.1064982586,4788548.07131639
21612,2020,CA,CCO,VNC,ELIZABETH,00045530,2020/06/10 00:00:00+00,2020/06/13 00:00:00+00,14,6,1,298.95969,More confident sketch reference to AVL,,,,,2020,6564.64020703507,1778128.54673193
21613,2020,CA,CCO,VNC,PERKIN,00102739,2020/12/08 00:00:00+00,2020/12/11 00:00:00+00,14,7,1,39.826454,,,,,,2020,2695.47456642105,236398.92096455
21614,2020,CA,CCO,VNC,MEDIO,00070334,2020/08/28 00:00:00+00,2020/08/28 00:00:00+00,14,7,1,16.060997,,,,,,2020,1272.47214888137,95454.1056474922
21616,2020,CA,CDF,SCU,SCU COMPLEX,00005740,2020/08/16 00:00:00+00,2020/09/11 00:00:00+00,1,2,1,396824.47,,SCU COMPLEX,00005740,,,2020,634336.338845715,2545883718.99618
21617,2020,CA,CDF,SCU,PARK,00004669,2020/07/04 00:00:00+00,2020/07/10 00:00:00+00,2,2,1,342.52133,,,,,,2020,7516.04467008558,2186240.56309013
21618,2020,CA,CDF,SCU,CREWS,00004686,2020/07/05 00:00:00+00,2020/07/15 00:00:00+00,8,2,1,5513.1914,,,,,,2020,45170.9785570475,35060829.4026674
21619,2020,CA,CDF,MVU,VOLCANO,00012575,2020/08/20 00:00:00+00,2020/08/22 00:00:00+00,9,1,1,46.388607,,,,,,2020,2163.21152725135,270454.58967611
21620,2020,CA,CDF,MVU,BORDER 7,00008316,2020/06/11 00:00:00+00,2020/06/13 00:00:00+00,14,1,1,70.651421,,,,,,2020,2918.53237968823,403717.04541514
21621,2020,CA,CDF,MVU,SKYLINE 3,00008307,2020/06/11 00:00:00+00,2020/06/14 00:00:00+00,14,1,1,79.95433,,,,,,2020,4983.22669013041,458460.93009998
21622,2020,CA,CDF,MVU,WILLOWS,00019271,2020/12/02 00:00:00+00,2020/12/03 00:00:00+00,14,1,1,58.151138,,,,,,2020,4342.90269667345,333622.338603686
21623,2020,CA,CDF,MVU,BORDER 11,00011169,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,14,1,1,59.769276,,,,,,2020,4060.84130397682,341525.938789664
21624,2020,CA,CDF,RRU,AIRPORT,00154602,2020/12/01 00:00:00+00,2020/12/13 00:00:00+00,14,2,1,1085.7001,,,,,,2020,21111.0757464018,6394320.59154706
21626,2020,CA,CDF,RRU,CASINO,00088099,2020/07/13 00:00:00+00,2020/07/13 00:00:00+00,7,7,1,91.579002,,,,,,2020,3965.86275362473,534893.191133782
21627,2020,CA,CDF,RRU,INDIAN,00079585,2020/06/30 00:00:00+00,2020/06/30 00:00:00+00,14,1,1,59.731518,,,,,,2020,3773.59935198116,349042.763088625
21628,2020,CA,CDF,RRU,SANDERSON,00160421,2020/12/13 00:00:00+00,2020/12/14 00:00:00+00,4,7,1,1954.6515,,,,,,2020,19690.7828535255,11511422.7613468
21629,2020,CA,CDF,RRU,SIERRA,00071265,2020/06/08 00:00:00+00,2020/06/08 00:00:00+00,8,1,1,39.050262,,,,,,2020,6088.60631302227,229655.700533748
21630,2020,CA,CDF,RRU,SKYLINE,00102838,2020/08/03 00:00:00+00,2020/08/16 00:00:00+00,14,1,1,47.932137,,,,,,2020,3076.17795096461,281870.688075168
21632,2020,CA,CDF,RRU,WATER,00097597,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,7,1,36.020378,,,,,,2020,3032.66853725906,212564.475542228
21633,2020,CA,CCO,LAC,EQUESTRIAN,00167541,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,11,1,1,83.618767,,,,,,2020,3815.29825199732,499137.724584601
21635,2020,CA,CCO,LAC,SOLEDAD,00197926,2020/07/05 00:00:00+00,2020/07/07 00:00:00+00,9,1,1,1525.5355,,,,,,2020,23117.5582574448,9101965.33712314
21636,2020,CA,CCO,LAC,RIDGE,00222638,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,14,7,1,320.83929,IRWIN ID BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA,,,,,2020,12353.9659255893,1928676.70303559
21637,2020,CA,CCO,LAC,CASTAIC,00228163,2020/08/01 00:00:00+00,2020/08/01 00:00:00+00,14,1,1,178.31157,,,,,,2020,6079.35151358337,1066001.35223171
21639,2020,CA,CCO,LAC,WEST,00181840,2020/06/21 00:00:00+00,2020/06/21 00:00:00+00,14,1,1,46.837574,,,,,,2020,2371.90873965361,281528.858693011
21640,2020,CA,CCO,LAC,3 POINTS,00198047,2020/07/05 00:00:00+00,2020/07/05 00:00:00+00,14,1,1,11.786088,,,,,,2020,1043.06249914957,70801.6241556712
21641,2020,CA,USF,ANF,BOBCAT,00003687,2020/09/06 00:00:00+00,2020/10/19 00:00:00+00,14,7,1,115997.98,56C3E0AE-98EF-4433-863D-23A5DFF3D0C2,,,,,2020,433313.073884564,690091830.297993
21643,2020,CA,CCO,LAC,JOHNSON,00259152,2020/08/28 00:00:00+00,2020/08/29 00:00:00+00,10,1,1,291.94925,,,,,,2020,7290.87199216328,1750755.32212763
21644,2020,CA,CCO,LAC,QUAIL,00306071,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,5,1,1,12.858473,,,,,,2020,1617.63837654305,77284.2189030402
21645,2020,CA,CCO,LAC,RAYBURN,00252458,2020/08/22 00:00:00+00,2020/08/22 00:00:00+00,14,1,1,12.390582,,,,,,2020,1417.42955084624,74128.74635996
21646,2020,CA,CCO,LAC,ACTON,00293564,2020/09/28 00:00:00+00,2020/09/28 00:00:00+00,9,1,1,13.841054,,,,,,2020,1485.44842318222,82643.6959142099
21647,2020,CA,CCO,LAC,SAN DIMAS,00355402,2020/11/06 00:00:00+00,2020/11/06 00:00:00+00,7,7,1,128.17082,,,,,,2020,3681.25802473587,759180.560885338
21648,2020,CA,CDF,BEU,AIRLINE,00006361,2020/12/25 00:00:00+00,2020/12/25 00:00:00+00,7,1,1,62.407829,"Brush or brush-and-grass mixture fire
",,,,,2020,5360.40790455591,388882.112229325
21649,2020,CA,CDF,LNU,HILL,00011673,2020/07/24 00:00:00+00,2020/07/24 00:00:00+00,10,6,1,139.1295,Matt Maxwell,,,,,2020,4013.6961650726,934300.163228283
21650,2020,CA,CDF,LNU,BRIM,00011354,2020/07/19 00:00:00+00,2020/07/19 00:00:00+00,9,6,1,21.924601,Dennis Lange,,,,,2020,2296.01738970867,147766.675837861
21651,2020,CA,CDF,LNU,SITES,00012277,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,1,1,569.51337,Jason Brown,,,,,2020,8133.10536119463,3854750.73238005
21652,2020,CA,CDF,LNU,POPE,00017668,2020/10/23 00:00:00+00,2020/10/23 00:00:00+00,10,6,1,64.28315,Marc Hottendorf,,,,,2020,3286.3262971715,426249.769612575
21653,2020,CA,CDF,LNU,LYONS,00016978,2020/10/13 00:00:00+00,2020/10/13 00:00:00+00,10,6,1,25.58551,Steve Hansen,,,,,2020,2419.23386339273,172188.116224255
21654,2020,CA,CDF,LNU,SALT,00016501,2020/10/05 00:00:00+00,2020/10/05 00:00:00+00,10,6,1,86.66375,Carrie Pell,,,,,2020,4835.89632302339,576695.603028197
21655,2020,CA,CDF,LNU,CATHOLIC,00014325,2020/09/01 00:00:00+00,2020/09/01 00:00:00+00,10,6,1,22.234919,Rion Allbaugh,,,,,2020,1451.68020997394,149261.954294735
21656,2020,CA,CDF,LNU,URSULINE,00015761,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2,6,1,11.931836,Brion Borba,,,,,2020,1614.56973556699,78948.8463538848
21657,2020,CA,CDF,LNU,SIERRA,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,10,6,1,17.904806,Scott Weese,,,,,2020,1821.15477228767,117854.626950917
21658,2020,CA,CDF,LNU,STAGE,00015702,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,11,6,1,26.567816,Scott Weese,,,,,2020,2879.0217080729,174493.502227267
21659,2020,CA,CDF,LNU,INDIAN,00014015,2020/08/26 00:00:00+00,2020/08/26 00:00:00+00,14,1,1,20.427343,John Wilson,,,,,2020,2058.55238679748,137415.94714268
21660,2020,CA,CDF,LNU,KIRKLAND,00011819,2020/07/27 00:00:00+00,2020/07/27 00:00:00+00,11,6,1,21.10397,Kole Oliver,,,,,2020,1836.36067022308,138551.089586801
21661,2020,CA,CDF,LNU,PARISH,00009816,2020/06/27 00:00:00+00,2020/06/27 00:00:00+00,14,6,1,57.631348,Jordan Haley,,,,,2020,3209.25136076177,377416.714675264
21662,2020,CA,CDF,LNU,CACHE,00010508,2020/07/06 00:00:00+00,2020/07/06 00:00:00+00,4,6,1,44.797752,Zach Cartee,,,,,2020,2862.17747320788,298307.840664578
21663,2020,CA,CDF,LNU,MOUNTAIN,00009134,2020/06/17 00:00:00+00,2020/06/17 00:00:00+00,11,6,1,28.201857,Shannon Tompson,,,,,2020,2577.97804933996,185579.564552045
21664,2020,CA,CDF,LNU,MEYERS,00013481,2020/08/17 00:00:00+00,2020/09/02 00:00:00+00,1,7,1,2360.2515,,LNU LIGHTNING COMPLEX,00013407,,,2020,22388.5020060292,15621426.3216867
21665,2020,CA,CDF,LNU,WALBRIDGE,00013407,2020/08/17 00:00:00+00,2020/09/11 00:00:00+00,1,7,1,55208.938,,LNU LIGHTNING COMPLEX,00013407,,,2020,157572.908253265,366514226.490754
21666,2020,CA,CDF,LNU,HENNESSEY,00013337,2020/08/17 00:00:00+00,2020/09/16 00:00:00+00,1,7,1,305351.88,,LNU LIGHTNING COMPLEX,00013407,,,2020,1008834.88444175,2027266568.25791
21667,2020,CA,CDF,LNU,GLASS,00015497,2020/09/27 00:00:00+00,2020/10/20 00:00:00+00,14,7,1,67484.406,J. Baldwin,,,,,2020,272074.173454487,447043238.763344
21668,2020,CA,CDF,LNU,QUAIL,00008419,2020/06/06 00:00:00+00,2020/06/18 00:00:00+00,14,7,1,1840.9998,J. Baldwin,,,,,2020,16855.239545447,12174059.3285237
21669,2020,CA,CDF,LNU,LAKEVILLE,00008347,2020/06/05 00:00:00+00,2020/06/05 00:00:00+00,2,6,1,159.68047,Brandon Bertolino,,,,,2020,4456.87791627851,1048803.68014803
21670,2020,CA,CDF,LNU,DUNFIELD,00004174,2020/03/13 00:00:00+00,2020/03/13 00:00:00+00,5,6,1,21.912743,Robert Tooker,,,,,2020,1856.85693245878,150780.498731657
21671,2020,CA,CDF,LNU,SPANISH,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,6,1,17.294407,Brandon Bertolino,,,,,2020,1342.05006595342,115108.80802999
21672,2020,CA,CCO,MRN,DEVILS GULCH,00002033,2020/08/16 00:00:00+00,2020/08/16 00:00:00+00,1,1,1,16.945185,,,,,,2020,2153.50282067009,110702.99064979
21673,2020,CA,DOD,MCP,INDIA,00001474,2020/06/09 00:00:00+00,2020/06/14 00:00:00+00,9,8,1,959.2821,,,,,,2020,15945.7034434688,5579077.51517456
21674,2020,CA,USF,INF,IRIS,00001585,2020/07/21 00:00:00+00,2020/08/04 00:00:00+00,1,8,1,124.99827,2F06765D-5AE8-4BD0-AD8D-CACC59631D84,,,,,2020,10749.2026996505,805416.406365256
21675,2020,CA,USF,MDF,DALTON ,00000498,2020/07/23 00:00:00+00,2020/08/15 00:00:00+00,1,3,1,1367.0784,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,,,,,2020,23649.397210532,9939544.86100098
21676,2020,CA,USF,MDF,ALLEN,00000470,2020/07/21 00:00:00+00,2020/08/27 00:00:00+00,1,3,1,1034.7949,A7920665-A4BB-47FA-871C-976D3213AB40,,,,,2020,19543.3077463598,7439245.47765642
21677,2020,CA,USF,INF,BEACH,00002140,2020/08/16 00:00:00+00,2020/08/27 00:00:00+00,1,7,1,3668.429,61092DF2-2505-4B5D-8CC5-D1896138C918,,,,,2020,33018.521244009,23903367.5145039
21678,2020,CA,USF,TNF,LOYALTON,00001600,2020/08/14 00:00:00+00,2020/08/27 00:00:00+00,1,8,1,46720.91,0896AFFE-7839-40D4-BA6D-407F47E4CAA6,,,,,2020,132036.550482008,319860110.443544
21679,2020,CA,USF,PNF,SHEEP,00001299,2020/08/17 00:00:00+00,2020/09/07 00:00:00+00,1,7,1,29541.139,FB31F965-B88D-4C84-8B88-3241F38187CC,,,,,2020,123134.86978424,205912404.478947
21680,2020,CA,USF,LPF,DOLAN,00002428,2020/08/18 00:00:00+00,2020/12/31 00:00:00+00,14,7,1,124527.38,F0A60F88-D1D5-4D86-8105-A3A06456B357,,,,,2020,255261.397082853,772950527.937133
21681,2020,CA,USF,KNF,FOX,00007241,2020/09/14 00:00:00+00,2020/09/28 00:00:00+00,4,3,1,2027.5538,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,,,,,2020,35565.7575078033,14524107.9607047
21682,2020,CA,USF,SQF,SHOTGUN,00002543,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,3,1,840.85065,74F9525D-3F74-4353-87F1-94C819988153,,,,,2020,23325.4713101721,5256307.87242909
21683,2020,CA,USF,PNF,NORTH COMPLEX,00001308,2020/08/17 00:00:00+00,2020/12/03 00:00:00+00,1,1,1,318797.25,76D31198-0DB2-4ED3-8A95-85F24964E547,NORTH COMPLEX,00001308,,,2020,515161.140670984,2183903306.79724
21684,2020,CA,USF,SQF,CASTLE,00002541,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,7,1,170647.92,4CE00061-B897-49DC-8839-D08E040FF65D,,,,,2020,897716.760534035,1063135639.87627
21685,2020,CA,USF,ENF,FORK,00027219,2020/09/08 00:00:00+00,2020/11/08 00:00:00+00,14,7,1,1668.4502,D1A5A79C-0354-4C70-83EA-9A0F37488850,,,,,2020,27875.0337976843,11191288.7619664
21686,2020,CA,USF,LPF,COLEMAN,00003161,2020/10/18 00:00:00+00,2020/11/15 00:00:00+00,14,8,1,562.91382,DB0B9472-74B9-4D89-8E78-A792C26FE4F2,,,,,2020,14566.2435185305,3497453.66323624
21687,2020,CA,USF,ENF,POINT,00032344,2020/10/26 00:00:00+00,2020/11/05 00:00:00+00,14,8,1,93.224213,B58493C4-C2CA-495A-BCC7-1552EDE5632C,,,,,2020,5586.63644554099,625576.954371559
21688,2020,CA,USF,SNF,CREEK,00001391,2020/09/04 00:00:00+00,2020/12/24 00:00:00+00,14,8,1,379842.41,33CBB9DC-6983-4F47-B821-9C9A6CAC381D,,,,,2020,1030210.52228472,2435747263.73596
21690,2020,CA,USF,SHF,BALD,00001124,2020/07/28 00:00:00+00,2020/08/01 00:00:00+00,1,6,1,17.924097,7CDE526C-9BA8-4661-B0E6-E2387CA3B631,,,,,2020,1380.62054761722,127838.654696278
21691,2020,CA,USF,SHF,BRIDGE,00001116,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,1,6,1,14.587063,E8AC96E1-CEDD-4227-A969-EE0860404C8A,,,,,2020,1611.80841865329,103093.445555054
21692,2020,CA,USF,PNF,IRON,00001284,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,1,7,1,37.90358,CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,,,,,2020,2710.74088527962,262137.003485879
21693,2020,CA,USF,SNF,BULLFROG,00001402,2020/09/08 00:00:00+00,2020/11/09 00:00:00+00,14,7,1,654.63983,0DF1645C-5A67-4734-89A6-172330D04945,,,,,2020,10191.6384606484,4175193.8612556
21694,2020,CA,USF,SHF,FLAT,00000910,2020/06/30 00:00:00+00,2020/08/22 00:00:00+00,10,7,1,62.040573,77C123FA-8E93-4B06-A946-5B97840748E4,,,,,2020,4750.31909226175,438504.775099797
21695,2020,CA,USF,KNF,DEVIL,00007084,2020/09/09 00:00:00+00,,14,7,1,8871.9385,C99607D1-B1D4-4FE3-9B28-36C315AC4306,,,,,2020,108856.594837955,64904831.302981
21696,2020,CA,USF,PNF,DAVIS 3,00001529,2020/09/09 00:00:00+00,2020/09/09 00:00:00+00,7,1,1,11.434861,89084B92-9F95-4DA8-BC63-60272876A7DD,,,,,2020,1866.90767195064,78674.2548702547
21697,2020,CA,USF,SHF,SPRING,00001270,2020/08/17 00:00:00+00,2020/08/27 00:00:00+00,1,6,1,228.83437,D9DBC051-7C60-4358-9E97-95416B68505E,,,,,2020,5181.59324176875,1601273.64251779
21698,2020,CA,USF,SHF,PINE,00001120,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,1,7,1,11.313724,082F5C5D-4474-4F48-BB68-6C7CC61EDE68,,,,,2020,1486.61816907728,80661.5105506077
21699,2020,CA,USF,PNF,FEATHER,00001217,2020/08/13 00:00:00+00,2020/08/17 00:00:00+00,2,1,1,39.70483,725CB3C8-884B-4891-B4B7-10E50A7D488B,,,,,2020,5203.51892826598,271903.385067095
21700,2020,CA,BIA,HIA,MP 21,00000046,2020/07/20 00:00:00+00,,14,8,1,93.048401,B50613CA-5644-4EED-B93B-64750EDB90C6,,,,,2020,6223.19517528884,665133.029566675
21702,2020,CA,USF,SHF,GIBSON,00001029,2020/07/19 00:00:00+00,2020/07/20 00:00:00+00,9,8,1,41.670918,833D5E28-A09F-40AE-AEE3-736DC278B503,,,,,2020,3394.082272065,296706.394132155
21703,2020,CA,USF,SHF,HOBO,00001376,2020/09/01 00:00:00+00,2020/09/10 00:00:00+00,11,8,1,413.52509,772CF11E-1F1E-4388-8F2A-17FB5ACA53EA,,,,,2020,10122.1959121227,2926304.90869155
21704,2020,CA,USF,SHF,HARRIS,00000545,2020/05/11 00:00:00+00,2020/05/11 00:00:00+00,2,6,1,10.616569,FE860B69-5999-408E-A3AC-4D48908C0C5A,,,,,2020,1092.24649005035,76484.9844499478
21705,2020,CA,USF,STF,QUARTER,00000970,2020/06/20 00:00:00+00,2020/07/02 00:00:00+00,14,1,1,11.58482,2B11FA90-FC28-4EFA-A3AB-2856032B3993,,,,,2020,2009.12333858212,75798.2374380244
21706,2020,CA,USF,PNF,ADAMS,00000976,2020/07/26 00:00:00+00,2020/07/31 00:00:00+00,1,2,1,901.67279,2CC6120E-41E4-4BB6-817A-F99205B1ECB0,,,,,2020,14572.3653122299,6213201.72240163
21707,2020,CA,USF,KNF,SLATER,00007035,2020/09/08 00:00:00+00,2020/12/12 00:00:00+00,14,3,1,157429.86,24CDAB5C-7832-4546-BD05-15CC702A0326,,,,,2020,580102.551891633,1152491340.13859
21708,2020,CA,BIA,HIA,JONES POINT,00000068,2020/08/08 00:00:00+00,,14,8,1,136.59282,FC923CED-350C-452D-BC52-A87144539282,,,,,2020,6422.52573768249,972429.705633949
21709,2020,CA,USF,PNF,COPPER,00001331,2020/08/18 00:00:00+00,2020/08/22 00:00:00+00,1,7,1,54.708244,0A58B53E-6401-419C-9AB7-EA18B822EF02,,,,,2020,4405.75499741744,379644.047331901
21710,2020,CA,USF,PNF,BIRD,00000895,2020/07/21 00:00:00+00,2020/07/23 00:00:00+00,1,1,1,25.048113,4841CD0B-D1AE-4489-9C20-B49126D14716,,,,,2020,2078.42295439813,173300.697310072
21711,2020,CA,USF,SHF,BROCK,00000699,2020/06/04 00:00:00+00,2020/06/06 00:00:00+00,1,6,1,14.988231,97F7909D-6756-4112-9CA8-13C9B1382429,,,,,2020,1875.80885943171,106066.838436722
21712,2020,CA,USF,MNF,BASEBALL,00000144,2020/02/25 00:00:00+00,2020/03/03 00:00:00+00,18,8,1,215.52551,F5F75E09-2582-4A05-99C2-E8395888D091,,,,,2020,7197.50481941086,1477447.49045185
21713,2020,CA,USF,LPF,RIDGE,00001476,2020/06/17 00:00:00+00,2020/06/20 00:00:00+00,10,7,1,82.713013,10FF2369-996F-44CB-99DB-C0D44476E4EE,,,,,2020,4049.04263833323,511365.798530123
21714,2020,CA,USF,STF,BELL,00001581,2020/07/28 00:00:00+00,,1,1,1,44.9006,E943F585-FBCE-4DD4-97FA-743E3198FCDA,,,,,2020,6226.61187719424,294576.700820761
21715,2020,CA,USF,BDF,BROOK,00011349,2020/07/29 00:00:00+00,2020/08/01 00:00:00+00,9,8,1,183.21283,230AFFAE-11AA-4B20-898B-E826A1A379EF,,,,,2020,7953.74230629763,1088039.60734019
21716,2020,CA,USF,ANF,LAKE,00003273,2020/08/12 00:00:00+00,2020/08/30 00:00:00+00,14,7,1,30999.398,"IRWINID BD5901D9-C99A-45CB-B799-F1CAD5F3EA4B,",,,,,2020,117870.197834675,185934914.634283
21717,2020,CA,USF,ANF,RANCH2,00003289,2020/08/13 00:00:00+00,2020/10/01 00:00:00+00,14,7,1,4119.2046,D3F5D9A5-75C8-4650-87CD-9C3E1051802D LACO # 241258,,,,,2020,36629.8506997617,24427703.4634185
21718,2020,CA,USF,CNF,VALLEY,00002833,2020/09/05 00:00:00+00,2020/09/24 00:00:00+00,14,3,1,16389.537,A55E40C0-7692-40CD-95ED-113D7936B7F7,,,,,2020,112779.788219772,94002680.793697
21719,2020,CA,USF,ANF,MARTINDALE,00003943,2020/09/28 00:00:00+00,2020/09/29 00:00:00+00,14,3,1,233.34526,659B5A6A-A82D-45BF-979A-28A483CD36DB,,,,,2020,6201.77762494024,1395509.28664789
21720,2020,CA,USF,BDF,MOUNT R,00009765,2020/07/03 00:00:00+00,2020/07/06 00:00:00+00,2,1,1,61.770126,84B83EB3-38A8-42D7-A833-1C1770ADC57E,,,,,2020,5096.23288232801,366166.036204555
21721,2020,CA,USF,BDF,ADOBE,00006566,2020/05/07 00:00:00+00,2020/05/07 00:00:00+00,4,8,1,15.183578,8AB1359D-E7B1-419C-A71F-481717A12B9E,,,,,2020,1308.53025421883,89918.6720847455
21722,2020,CA,USF,BDF,KENWOOD,00011178,2020/07/26 00:00:00+00,2020/07/26 00:00:00+00,9,6,1,10.373266,081A5BD5-13D9-4A82-9099-267FA45AB378,,,,,2020,996.947081589053,61594.2581364759
21723,2020,CA,USF,BDF,EASTON,00010757,2020/07/20 00:00:00+00,2020/07/21 00:00:00+00,7,8,1,56.798523,0DF5AB25-54C0-4204-8805-DD73CAB54D4C,,,,,2020,4628.90889871431,336392.471551377
21724,2020,CA,USF,ANF,LAGO,00001463,2020/05/09 00:00:00+00,2020/05/09 00:00:00+00,2,8,1,16.890215,0CC0E78B-6446-4532-AECE-EDAE20845713,,,,,2020,1364.39908963501,101283.914657595
21725,2020,CA,NPS,MNP,BULL,00013423,2020/09/05 00:00:00+00,2020/09/05 00:00:00+00,10,8,1,14.089692,AFC018BF-96ED-4018-AB90-77E625432EA7,,,,,2020,2031.57510937174,86008.0223966741
21727,2020,CA,CDF,CNF,SOUTH MAIN,00000562,2020/03/06 00:00:00+00,,18,6,1,13.008084,AB786D72-3C5C-4DC4-B8A8-6A39ED57B2A2,,,,,2020,1663.42206613662,76111.7746303744
